step,time_s,contact_force_N
7631,15.264000,0.000000
7632,15.266000,0.000000
7633,15.268000,0.000000
7634,15.270000,0.000000
7635,15.272000,0.000000
7636,15.274000,0.000000
7637,15.276000,0.000000
7638,15.278000,0.000000
7639,15.280000,0.000000
7640,15.282000,0.000000
7641,15.284000,0.000000
7642,15.286000,0.000000
7643,15.288000,0.000000
7644,15.290000,0.000000
7645,15.292000,0.000000
7646,15.294000,0.000000
7647,15.296000,0.000000
7648,15.298000,0.000000
7649,15.300000,0.000000
7650,15.302000,0.000000
7651,15.304000,0.000000
7652,15.306000,0.000000
7653,15.308000,0.000000
7654,15.310000,0.000000
7655,15.312000,0.000000
7656,15.314000,0.000000
7657,15.316000,0.000000
7658,15.318000,0.000000
7659,15.320000,6.919613
7660,15.322000,11.787440
7661,15.324000,30.616438
7662,15.326000,46.612131
7663,15.328000,84.329185
7664,15.330000,124.512872
7665,15.332000,188.268414
7666,15.334000,277.934839
7667,15.336000,401.277782
7668,15.338000,565.649285
7669,15.340000,773.192143
7670,15.342000,1014.283528
7671,15.344000,1264.002916
7672,15.346000,1485.907186
7673,15.348000,1618.464989
7674,15.350000,413.493468
7675,15.352000,0.000000
7676,15.354000,5.779478
7677,15.356000,0.000000
7678,15.358000,0.000000
7679,15.360000,0.000000
7680,15.362000,0.000000
7681,15.364000,0.000000
7682,15.366000,0.000000
7683,15.368000,0.000000
7684,15.370000,0.000000
7685,15.372000,0.000000
7686,15.374000,0.000000
7687,15.376000,0.000000
7688,15.378000,0.000000
7689,15.380000,0.000000
7690,15.382000,0.000000
7691,15.384000,0.000000
7692,15.386000,0.000000
7693,15.388000,0.000000
7694,15.390000,0.000000
7695,15.392000,0.000000
7696,15.394000,0.000000
7697,15.396000,0.000000
7698,15.398000,0.000000
7699,15.400000,0.000000
7700,15.402000,0.000000
7701,15.404000,0.000000
7702,15.406000,0.000000
7703,15.408000,0.000000
7704,15.410000,0.000000
7705,15.412000,0.000000
7706,15.414000,0.000000
7707,15.416000,0.000000
7708,15.418000,0.000000
7709,15.420000,0.000000
7710,15.422000,0.000000
7711,15.424000,0.000000
7712,15.426000,0.000000
7713,15.428000,0.000000
7714,15.430000,0.000000
7715,15.432000,0.000000
7716,15.434000,0.000000
7717,15.436000,0.000000
7718,15.438000,0.000000
7719,15.440000,0.000000
7720,15.442000,0.000000
7721,15.444000,0.000000
7722,15.446000,0.000000
7723,15.448000,0.000000
7724,15.450000,0.000000
7725,15.452000,0.000000
7726,15.454000,0.000000
7727,15.456000,0.000000
7728,15.458000,0.000000
7729,15.460000,0.000000
7730,15.462000,0.000000
7731,15.464000,0.000000
7732,15.466000,0.000000
7733,15.468000,0.000000
7734,15.470000,0.000000
7735,15.472000,0.000000
7736,15.474000,0.000000
7737,15.476000,0.000000
7738,15.478000,0.000000
7739,15.480000,0.000000
7740,15.482000,0.000000
7741,15.484000,0.000000
7742,15.486000,0.000000
7743,15.488000,0.000000
7744,15.490000,0.000000
7745,15.492000,0.000000
7746,15.494000,0.000000
7747,15.496000,0.000000
7748,15.498000,0.000000
7749,15.500000,0.000000
7750,15.502000,0.000000
7751,15.504000,0.000000
7752,15.506000,0.000000
7753,15.508000,0.000000
7754,15.510000,0.000000
7755,15.512000,0.000000
7756,15.514000,0.000000
7757,15.516000,0.000000
7758,15.518000,0.000000
7759,15.520000,0.000000
7760,15.522000,0.000000
7761,15.524000,0.000000
7762,15.526000,0.000000
7763,15.528000,0.000000
7764,15.530000,0.000000
7765,15.532000,0.000000
7766,15.534000,0.000000
7767,15.536000,0.000000
7768,15.538000,0.000000
7769,15.540000,0.000000
7770,15.542000,0.000000
7771,15.544000,0.000000
7772,15.546000,0.000000
7773,15.548000,0.000000
7774,15.550000,0.000000
7775,15.552000,0.000000
7776,15.554000,0.000000
7777,15.556000,0.000000
7778,15.558000,0.000000
7779,15.560000,0.000000
7780,15.562000,0.000000
7781,15.564000,0.000000
7782,15.566000,0.000000
7783,15.568000,0.000000
7784,15.570000,0.000000
7785,15.572000,0.000000
7786,15.574000,0.000000
7787,15.576000,0.000000
7788,15.578000,0.000000
7789,15.580000,0.000000
7790,15.582000,0.000000
7791,15.584000,0.000000
7792,15.586000,0.000000
7793,15.588000,6.897175
7794,15.590000,11.646549
7795,15.592000,28.102623
7796,15.594000,41.659469
7797,15.596000,70.537582
7798,15.598000,117.225881
7799,15.600000,168.652065
7800,15.602000,250.284926
7801,15.604000,364.031601
7802,15.606000,517.717395
7803,15.608000,715.982509
7804,15.610000,953.436619
7805,15.612000,1209.050826
7806,15.614000,1447.321396
7807,15.616000,1611.420403
7808,15.618000,1447.188753
7809,15.620000,0.000000
7810,15.622000,0.000000
7811,15.624000,22.944863
7812,15.626000,0.000000
7813,15.628000,0.000000
7814,15.630000,0.000000
7815,15.632000,0.000000
7816,15.634000,0.000000
7817,15.636000,0.000000
7818,15.638000,0.000000
7819,15.640000,0.000000
7820,15.642000,0.000000
7821,15.644000,0.000000
7822,15.646000,0.000000
7823,15.648000,0.000000
7824,15.650000,0.000000
7825,15.652000,0.000000
7826,15.654000,0.000000
7827,15.656000,0.000000
7828,15.658000,0.000000
7829,15.660000,0.000000
7830,15.662000,0.000000
7831,15.664000,0.000000
7832,15.666000,0.000000
7833,15.668000,0.000000
7834,15.670000,0.000000
7835,15.672000,0.000000
7836,15.674000,0.000000
7837,15.676000,0.000000
7838,15.678000,0.000000
7839,15.680000,0.000000
7840,15.682000,0.000000
7841,15.684000,0.000000
7842,15.686000,0.000000
7843,15.688000,0.000000
7844,15.690000,0.000000
7845,15.692000,0.000000
7846,15.694000,0.000000
7847,15.696000,0.000000
7848,15.698000,0.000000
7849,15.700000,0.000000
7850,15.702000,0.000000
7851,15.704000,0.000000
7852,15.706000,0.000000
7853,15.708000,0.000000
7854,15.710000,0.000000
7855,15.712000,0.000000
7856,15.714000,0.000000
7857,15.716000,0.000000
7858,15.718000,0.000000
7859,15.720000,0.000000
7860,15.722000,0.000000
7861,15.724000,0.000000
7862,15.726000,0.000000
7863,15.728000,0.000000
7864,15.730000,0.000000
7865,15.732000,0.000000
7866,15.734000,0.000000
7867,15.736000,0.000000
7868,15.738000,0.000000
7869,15.740000,0.000000
7870,15.742000,0.000000
7871,15.744000,0.000000
7872,15.746000,0.000000
7873,15.748000,0.000000
7874,15.750000,0.000000
7875,15.752000,0.000000
7876,15.754000,0.000000
7877,15.756000,0.000000
7878,15.758000,0.000000
7879,15.760000,0.000000
7880,15.762000,0.000000
7881,15.764000,0.000000
7882,15.766000,0.000000
7883,15.768000,0.000000
7884,15.770000,0.000000
7885,15.772000,0.000000
7886,15.774000,0.000000
7887,15.776000,0.000000
7888,15.778000,0.000000
7889,15.780000,0.000000
7890,15.782000,0.000000
7891,15.784000,0.000000
7892,15.786000,0.000000
7893,15.788000,0.000000
7894,15.790000,0.000000
7895,15.792000,0.000000
7896,15.794000,0.000000
7897,15.796000,0.000000
7898,15.798000,0.000000
7899,15.800000,0.000000
7900,15.802000,0.000000
7901,15.804000,0.000000
7902,15.806000,0.000000
7903,15.808000,0.000000
7904,15.810000,0.000000
7905,15.812000,0.000000
7906,15.814000,0.000000
7907,15.816000,0.000000
7908,15.818000,0.000000
7909,15.820000,0.000000
7910,15.822000,0.000000
7911,15.824000,0.000000
7912,15.826000,0.000000
7913,15.828000,0.000000
7914,15.830000,0.000000
7915,15.832000,0.000000
7916,15.834000,0.000000
7917,15.836000,0.000000
7918,15.838000,0.000000
7919,15.840000,0.000000
7920,15.842000,0.000000
7921,15.844000,0.000000
7922,15.846000,0.000000
7923,15.848000,0.000000
7924,15.850000,0.000000
7925,15.852000,0.000000
7926,15.854000,0.000000
7927,15.856000,0.000000
7928,15.858000,7.003124
7929,15.860000,12.190589
7930,15.862000,31.877896
7931,15.864000,48.874842
7932,15.866000,90.796133
7933,15.868000,136.289480
7934,15.870000,210.164087
7935,15.872000,318.298873
7936,15.874000,472.879463
7937,15.876000,686.442341
7938,15.878000,962.487655
7939,15.880000,1280.239611
7940,15.882000,1574.982631
7941,15.884000,1627.283061
7942,15.886000,171.869669
7943,15.888000,0.000000
7944,15.890000,37.782870
7945,15.892000,1.677175
7946,15.894000,0.000000
7947,15.896000,0.000000
7948,15.898000,0.000000
7949,15.900000,0.000000
7950,15.902000,0.000000
7951,15.904000,0.000000
7952,15.906000,0.000000
7953,15.908000,0.000000
7954,15.910000,0.000000
7955,15.912000,0.000000
7956,15.914000,0.000000
7957,15.916000,0.000000
7958,15.918000,0.000000
7959,15.920000,0.000000
7960,15.922000,0.000000
7961,15.924000,0.000000
7962,15.926000,0.000000
7963,15.928000,0.000000
7964,15.930000,0.000000
7965,15.932000,0.000000
7966,15.934000,0.000000
7967,15.936000,0.000000
7968,15.938000,0.000000
7969,15.940000,0.000000
7970,15.942000,0.000000
7971,15.944000,0.000000
7972,15.946000,0.000000
7973,15.948000,0.000000
7974,15.950000,0.000000
7975,15.952000,0.000000
7976,15.954000,0.000000
7977,15.956000,0.000000
7978,15.958000,0.000000
7979,15.960000,0.000000
7980,15.962000,0.000000
7981,15.964000,0.000000
7982,15.966000,0.000000
7983,15.968000,0.000000
7984,15.970000,0.000000
7985,15.972000,0.000000
7986,15.974000,0.000000
7987,15.976000,0.000000
7988,15.978000,0.000000
7989,15.980000,0.000000
7990,15.982000,0.000000
7991,15.984000,0.000000
7992,15.986000,0.000000
7993,15.988000,0.000000
7994,15.990000,0.000000
7995,15.992000,0.000000
7996,15.994000,0.000000
7997,15.996000,0.000000
7998,15.998000,0.000000
7999,16.000000,0.000000
8000,16.002000,0.000000
8001,16.004000,0.000000
8002,16.006000,0.000000
8003,16.008000,0.000000
8004,16.010000,0.000000
8005,16.012000,0.000000
8006,16.014000,0.000000
8007,16.016000,0.000000
8008,16.018000,0.000000
8009,16.020000,0.000000
8010,16.022000,0.000000
8011,16.024000,0.000000
8012,16.026000,0.000000
8013,16.028000,0.000000
8014,16.030000,0.000000
8015,16.032000,0.000000
8016,16.034000,0.000000
8017,16.036000,0.000000
8018,16.038000,0.000000
8019,16.040000,0.000000
8020,16.042000,0.000000
8021,16.044000,0.000000
8022,16.046000,0.000000
8023,16.048000,0.000000
8024,16.050000,0.000000
8025,16.052000,0.000000
8026,16.054000,0.000000
8027,16.056000,0.000000
8028,16.058000,0.000000
8029,16.060000,0.000000
8030,16.062000,0.000000
8031,16.064000,0.000000
8032,16.066000,0.000000
8033,16.068000,0.000000
8034,16.070000,0.000000
8035,16.072000,0.000000
8036,16.074000,0.000000
8037,16.076000,0.000000
8038,16.078000,0.000000
8039,16.080000,0.000000
8040,16.082000,0.000000
8041,16.084000,0.000000
8042,16.086000,0.000000
8043,16.088000,0.000000
8044,16.090000,0.000000
8045,16.092000,0.000000
8046,16.094000,0.000000
8047,16.096000,0.000000
8048,16.098000,0.000000
8049,16.100000,0.000000
8050,16.102000,0.000000
8051,16.104000,0.000000
8052,16.106000,0.000000
8053,16.108000,0.000000
8054,16.110000,0.000000
8055,16.112000,0.000000
8056,16.114000,0.000000
8057,16.116000,0.000000
8058,16.118000,0.000000
8059,16.120000,0.000000
8060,16.122000,0.000000
8061,16.124000,6.974574
8062,16.126000,12.062927
8063,16.128000,31.498606
8064,16.130000,48.195270
8065,16.132000,89.049758
8066,16.134000,132.593725
8067,16.136000,203.504774
8068,16.138000,305.817901
8069,16.140000,450.380049
8070,16.142000,647.987494
8071,16.144000,901.879510
8072,16.146000,1196.179985
8073,16.148000,1485.554039
8074,16.150000,1662.036816
8075,16.152000,358.344632
8076,16.154000,0.000000
8077,16.156000,21.108379
8078,16.158000,1.221741
8079,16.160000,0.000000
8080,16.162000,0.000000
8081,16.164000,0.000000
8082,16.166000,0.000000
8083,16.168000,0.000000
8084,16.170000,0.000000
8085,16.172000,0.000000
8086,16.174000,0.000000
8087,16.176000,0.000000
8088,16.178000,0.000000
8089,16.180000,0.000000
8090,16.182000,0.000000
8091,16.184000,0.000000
8092,16.186000,0.000000
8093,16.188000,0.000000
8094,16.190000,0.000000
8095,16.192000,0.000000
8096,16.194000,0.000000
8097,16.196000,0.000000
8098,16.198000,0.000000
8099,16.200000,0.000000
8100,16.202000,0.000000
8101,16.204000,0.000000
8102,16.206000,0.000000
8103,16.208000,0.000000
8104,16.210000,0.000000
8105,16.212000,0.000000
8106,16.214000,0.000000
8107,16.216000,0.000000
8108,16.218000,0.000000
8109,16.220000,0.000000
8110,16.222000,0.000000
8111,16.224000,0.000000
8112,16.226000,0.000000
8113,16.228000,0.000000
8114,16.230000,0.000000
8115,16.232000,0.000000
8116,16.234000,0.000000
8117,16.236000,0.000000
8118,16.238000,0.000000
8119,16.240000,0.000000
8120,16.242000,0.000000
8121,16.244000,0.000000
8122,16.246000,0.000000
8123,16.248000,0.000000
8124,16.250000,0.000000
8125,16.252000,0.000000
8126,16.254000,0.000000
8127,16.256000,0.000000
8128,16.258000,0.000000
8129,16.260000,0.000000
8130,16.262000,0.000000
8131,16.264000,0.000000
8132,16.266000,0.000000
8133,16.268000,0.000000
8134,16.270000,0.000000
8135,16.272000,0.000000
8136,16.274000,0.000000
8137,16.276000,0.000000
8138,16.278000,0.000000
8139,16.280000,0.000000
8140,16.282000,0.000000
8141,16.284000,0.000000
8142,16.286000,0.000000
8143,16.288000,0.000000
8144,16.290000,0.000000
8145,16.292000,0.000000
8146,16.294000,0.000000
8147,16.296000,0.000000
8148,16.298000,0.000000
8149,16.300000,0.000000
8150,16.302000,0.000000
8151,16.304000,0.000000
8152,16.306000,0.000000
8153,16.308000,0.000000
8154,16.310000,0.000000
8155,16.312000,0.000000
8156,16.314000,0.000000
8157,16.316000,0.000000
8158,16.318000,0.000000
8159,16.320000,0.000000
8160,16.322000,0.000000
8161,16.324000,0.000000
8162,16.326000,0.000000
8163,16.328000,0.000000
8164,16.330000,0.000000
8165,16.332000,0.000000
8166,16.334000,0.000000
8167,16.336000,0.000000
8168,16.338000,0.000000
8169,16.340000,0.000000
8170,16.342000,0.000000
8171,16.344000,0.000000
8172,16.346000,0.000000
8173,16.348000,0.000000
8174,16.350000,0.000000
8175,16.352000,0.000000
8176,16.354000,0.000000
8177,16.356000,0.000000
8178,16.358000,0.000000
8179,16.360000,0.000000
8180,16.362000,0.000000
8181,16.364000,0.000000
8182,16.366000,0.000000
8183,16.368000,0.000000
8184,16.370000,0.000000
8185,16.372000,0.000000
8186,16.374000,0.000000
8187,16.376000,0.000000
8188,16.378000,0.000000
8189,16.380000,0.000000
8190,16.382000,0.000000
8191,16.384000,0.000000
8192,16.386000,0.000000
8193,16.388000,0.000000
8194,16.390000,6.915788
8195,16.392000,11.765503
8196,16.394000,30.541178
8197,16.396000,46.476495
8198,16.398000,83.926311
8199,16.400000,123.834420
8200,16.402000,186.995919
8201,16.404000,275.634235
8202,16.406000,397.280735
8203,16.408000,559.029207
8204,16.410000,762.917828
8205,16.412000,999.669479
8206,16.414000,1245.387148
8207,16.416000,1465.734065
8208,16.418000,1608.141277
8209,16.420000,1099.086555
8210,16.422000,0.000000
8211,16.424000,0.000000
8212,16.426000,12.483392
8213,16.428000,0.000000
8214,16.430000,0.000000
8215,16.432000,0.000000
8216,16.434000,0.000000
8217,16.436000,0.000000
8218,16.438000,0.000000
8219,16.440000,0.000000
8220,16.442000,0.000000
8221,16.444000,0.000000
8222,16.446000,0.000000
8223,16.448000,0.000000
8224,16.450000,0.000000
8225,16.452000,0.000000
8226,16.454000,0.000000
8227,16.456000,0.000000
8228,16.458000,0.000000
8229,16.460000,0.000000
8230,16.462000,0.000000
8231,16.464000,0.000000
8232,16.466000,0.000000
8233,16.468000,0.000000
8234,16.470000,0.000000
8235,16.472000,0.000000
8236,16.474000,0.000000
8237,16.476000,0.000000
8238,16.478000,0.000000
8239,16.480000,0.000000
8240,16.482000,0.000000
8241,16.484000,0.000000
8242,16.486000,0.000000
8243,16.488000,0.000000
8244,16.490000,0.000000
8245,16.492000,0.000000
8246,16.494000,0.000000
8247,16.496000,0.000000
8248,16.498000,0.000000
8249,16.500000,0.000000
8250,16.502000,0.000000
8251,16.504000,0.000000
8252,16.506000,0.000000
8253,16.508000,0.000000
8254,16.510000,0.000000
8255,16.512000,0.000000
8256,16.514000,0.000000
8257,16.516000,0.000000
8258,16.518000,0.000000
8259,16.520000,0.000000
8260,16.522000,0.000000
8261,16.524000,0.000000
8262,16.526000,0.000000
8263,16.528000,0.000000
8264,16.530000,0.000000
8265,16.532000,0.000000
8266,16.534000,0.000000
8267,16.536000,0.000000
8268,16.538000,0.000000
8269,16.540000,0.000000
8270,16.542000,0.000000
8271,16.544000,0.000000
8272,16.546000,0.000000
8273,16.548000,0.000000
8274,16.550000,0.000000
8275,16.552000,0.000000
8276,16.554000,0.000000
8277,16.556000,0.000000
8278,16.558000,0.000000
8279,16.560000,0.000000
8280,16.562000,0.000000
8281,16.564000,0.000000
8282,16.566000,0.000000
8283,16.568000,0.000000
8284,16.570000,0.000000
8285,16.572000,0.000000
8286,16.574000,0.000000
8287,16.576000,0.000000
8288,16.578000,0.000000
8289,16.580000,0.000000
8290,16.582000,0.000000
8291,16.584000,0.000000
8292,16.586000,0.000000
8293,16.588000,0.000000
8294,16.590000,0.000000
8295,16.592000,0.000000
8296,16.594000,0.000000
8297,16.596000,0.000000
8298,16.598000,0.000000
8299,16.600000,0.000000
8300,16.602000,0.000000
8301,16.604000,0.000000
8302,16.606000,0.000000
8303,16.608000,0.000000
8304,16.610000,0.000000
8305,16.612000,0.000000
8306,16.614000,0.000000
8307,16.616000,0.000000
8308,16.618000,0.000000
8309,16.620000,0.000000
8310,16.622000,0.000000
8311,16.624000,0.000000
8312,16.626000,0.000000
8313,16.628000,0.000000
8314,16.630000,0.000000
8315,16.632000,0.000000
8316,16.634000,0.000000
8317,16.636000,0.000000
8318,16.638000,0.000000
8319,16.640000,0.000000
8320,16.642000,0.000000
8321,16.644000,0.000000
8322,16.646000,0.000000
8323,16.648000,0.000000
8324,16.650000,0.000000
8325,16.652000,0.000000
8326,16.654000,0.000000
8327,16.656000,0.000000
8328,16.658000,0.000000
8329,16.660000,7.018251
8330,16.662000,12.255866
8331,16.664000,32.066362
8332,16.666000,49.212932
8333,16.668000,91.546731
8334,16.670000,138.200486
8335,16.672000,213.483843
8336,16.674000,324.610803
8337,16.676000,484.407569
8338,16.678000,706.338219
8339,16.680000,993.927717
8340,16.682000,1323.062011
8341,16.684000,1614.079257
8342,16.686000,1543.504825
8343,16.688000,0.000000
8344,16.690000,0.000000
8345,16.692000,27.548915
8346,16.694000,0.000000
8347,16.696000,0.000000
8348,16.698000,0.000000
8349,16.700000,0.000000
8350,16.702000,0.000000
8351,16.704000,0.000000
8352,16.706000,0.000000
8353,16.708000,0.000000
8354,16.710000,0.000000
8355,16.712000,0.000000
8356,16.714000,0.000000
8357,16.716000,0.000000
8358,16.718000,0.000000
8359,16.720000,0.000000
8360,16.722000,0.000000
8361,16.724000,0.000000
8362,16.726000,0.000000
8363,16.728000,0.000000
8364,16.730000,0.000000
8365,16.732000,0.000000
8366,16.734000,0.000000
8367,16.736000,0.000000
8368,16.738000,0.000000
8369,16.740000,0.000000
8370,16.742000,0.000000
8371,16.744000,0.000000
8372,16.746000,0.000000
8373,16.748000,0.000000
8374,16.750000,0.000000
8375,16.752000,0.000000
8376,16.754000,0.000000
8377,16.756000,0.000000
8378,16.758000,0.000000
8379,16.760000,0.000000
8380,16.762000,0.000000
8381,16.764000,0.000000
8382,16.766000,0.000000
8383,16.768000,0.000000
8384,16.770000,0.000000
8385,16.772000,0.000000
8386,16.774000,0.000000
8387,16.776000,0.000000
8388,16.778000,0.000000
8389,16.780000,0.000000
8390,16.782000,0.000000
8391,16.784000,0.000000
8392,16.786000,0.000000
8393,16.788000,0.000000
8394,16.790000,0.000000
8395,16.792000,0.000000
8396,16.794000,0.000000
8397,16.796000,0.000000
8398,16.798000,0.000000
8399,16.800000,0.000000
8400,16.802000,0.000000
8401,16.804000,0.000000
8402,16.806000,0.000000
8403,16.808000,0.000000
8404,16.810000,0.000000
8405,16.812000,0.000000
8406,16.814000,0.000000
8407,16.816000,0.000000
8408,16.818000,0.000000
8409,16.820000,0.000000
8410,16.822000,0.000000
8411,16.824000,0.000000
8412,16.826000,0.000000
8413,16.828000,0.000000
8414,16.830000,0.000000
8415,16.832000,0.000000
8416,16.834000,0.000000
8417,16.836000,0.000000
8418,16.838000,0.000000
8419,16.840000,0.000000
8420,16.842000,0.000000
8421,16.844000,0.000000
8422,16.846000,0.000000
8423,16.848000,0.000000
8424,16.850000,0.000000
8425,16.852000,0.000000
8426,16.854000,0.000000
8427,16.856000,0.000000
8428,16.858000,0.000000
8429,16.860000,0.000000
8430,16.862000,0.000000
8431,16.864000,0.000000
8432,16.866000,0.000000
8433,16.868000,0.000000
8434,16.870000,0.000000
8435,16.872000,0.000000
8436,16.874000,0.000000
8437,16.876000,0.000000
8438,16.878000,0.000000
8439,16.880000,0.000000
8440,16.882000,0.000000
8441,16.884000,0.000000
8442,16.886000,0.000000
8443,16.888000,0.000000
8444,16.890000,0.000000
8445,16.892000,0.000000
8446,16.894000,0.000000
8447,16.896000,0.000000
8448,16.898000,0.000000
8449,16.900000,0.000000
8450,16.902000,0.000000
8451,16.904000,0.000000
8452,16.906000,0.000000
8453,16.908000,0.000000
8454,16.910000,0.000000
8455,16.912000,0.000000
8456,16.914000,0.000000
8457,16.916000,0.000000
8458,16.918000,0.000000
8459,16.920000,0.000000
8460,16.922000,0.000000
8461,16.924000,0.000000
8462,16.926000,7.012143
8463,16.928000,12.229673
8464,16.930000,31.991151
8465,16.932000,49.077958
8466,16.934000,91.256892
8467,16.936000,137.431851
8468,16.938000,212.158194
8469,16.940000,322.082768
8470,16.942000,479.778015
8471,16.944000,698.332760
8472,16.946000,981.272854
8473,16.948000,1305.905900
8474,16.950000,1599.101242
8475,16.952000,1584.260820
8476,16.954000,0.000000
8477,16.956000,0.000000
8478,16.958000,32.247883
8479,16.960000,0.000000
8480,16.962000,0.000000
8481,16.964000,0.000000
8482,16.966000,0.000000
8483,16.968000,0.000000
8484,16.970000,0.000000
8485,16.972000,0.000000
8486,16.974000,0.000000
8487,16.976000,0.000000
8488,16.978000,0.000000
8489,16.980000,0.000000
8490,16.982000,0.000000
8491,16.984000,0.000000
8492,16.986000,0.000000
8493,16.988000,0.000000
8494,16.990000,0.000000
8495,16.992000,0.000000
8496,16.994000,0.000000
8497,16.996000,0.000000
8498,16.998000,0.000000
8499,17.000000,0.000000
8500,17.002000,0.000000
8501,17.004000,0.000000
8502,17.006000,0.000000
8503,17.008000,0.000000
8504,17.010000,0.000000
8505,17.012000,0.000000
8506,17.014000,0.000000
8507,17.016000,0.000000
8508,17.018000,0.000000
8509,17.020000,0.000000
8510,17.022000,0.000000
8511,17.024000,0.000000
8512,17.026000,0.000000
8513,17.028000,0.000000
8514,17.030000,0.000000
8515,17.032000,0.000000
8516,17.034000,0.000000
8517,17.036000,0.000000
8518,17.038000,0.000000
8519,17.040000,0.000000
8520,17.042000,0.000000
8521,17.044000,0.000000
8522,17.046000,0.000000
8523,17.048000,0.000000
8524,17.050000,0.000000
8525,17.052000,0.000000
8526,17.054000,0.000000
8527,17.056000,0.000000
8528,17.058000,0.000000
8529,17.060000,0.000000
8530,17.062000,0.000000
8531,17.064000,0.000000
8532,17.066000,0.000000
8533,17.068000,0.000000
8534,17.070000,0.000000
8535,17.072000,0.000000
8536,17.074000,0.000000
8537,17.076000,0.000000
8538,17.078000,0.000000
8539,17.080000,0.000000
8540,17.082000,0.000000
8541,17.084000,0.000000
8542,17.086000,0.000000
8543,17.088000,0.000000
8544,17.090000,0.000000
8545,17.092000,0.000000
8546,17.094000,0.000000
8547,17.096000,0.000000
8548,17.098000,0.000000
8549,17.100000,0.000000
8550,17.102000,0.000000
8551,17.104000,0.000000
8552,17.106000,0.000000
8553,17.108000,0.000000
8554,17.110000,0.000000
8555,17.112000,0.000000
8556,17.114000,0.000000
8557,17.116000,0.000000
8558,17.118000,0.000000
8559,17.120000,0.000000
8560,17.122000,0.000000
8561,17.124000,0.000000
8562,17.126000,0.000000
8563,17.128000,0.000000
8564,17.130000,0.000000
8565,17.132000,0.000000
8566,17.134000,0.000000
8567,17.136000,0.000000
8568,17.138000,0.000000
8569,17.140000,0.000000
8570,17.142000,0.000000
8571,17.144000,0.000000
8572,17.146000,0.000000
8573,17.148000,0.000000
8574,17.150000,0.000000
8575,17.152000,0.000000
8576,17.154000,0.000000
8577,17.156000,0.000000
8578,17.158000,0.000000
8579,17.160000,0.000000
8580,17.162000,0.000000
8581,17.164000,0.000000
8582,17.166000,0.000000
8583,17.168000,0.000000
8584,17.170000,0.000000
8585,17.172000,0.000000
8586,17.174000,0.000000
8587,17.176000,0.000000
8588,17.178000,0.000000
8589,17.180000,0.000000
8590,17.182000,0.000000
8591,17.184000,0.000000
8592,17.186000,0.000000
8593,17.188000,0.000000
8594,17.190000,0.000000
8595,17.192000,6.996127
8596,17.194000,12.159898
8597,17.196000,31.788067
8598,17.198000,48.713827
8599,17.200000,90.410305
8600,17.202000,135.396227
8601,17.204000,208.584250
8602,17.206000,315.316756
8603,17.208000,467.468393
8604,17.210000,677.148364
8605,17.212000,947.816564
8606,17.214000,1260.049264
8607,17.216000,1554.789733
8608,17.218000,1648.466080
8609,17.220000,430.721356
8610,17.222000,0.000000
8611,17.224000,38.336229
8612,17.226000,4.587507
8613,17.228000,0.000000
8614,17.230000,0.000000
8615,17.232000,0.000000
8616,17.234000,0.000000
8617,17.236000,0.000000
8618,17.238000,0.000000
8619,17.240000,0.000000
8620,17.242000,0.000000
8621,17.244000,0.000000
8622,17.246000,0.000000
8623,17.248000,0.000000
8624,17.250000,0.000000
8625,17.252000,0.000000
8626,17.254000,0.000000
8627,17.256000,0.000000
8628,17.258000,0.000000
8629,17.260000,0.000000
8630,17.262000,0.000000
8631,17.264000,0.000000
8632,17.266000,0.000000
8633,17.268000,0.000000
8634,17.270000,0.000000
8635,17.272000,0.000000
8636,17.274000,0.000000
8637,17.276000,0.000000
8638,17.278000,0.000000
8639,17.280000,0.000000
8640,17.282000,0.000000
8641,17.284000,0.000000
8642,17.286000,0.000000
8643,17.288000,0.000000
8644,17.290000,0.000000
8645,17.292000,0.000000
8646,17.294000,0.000000
8647,17.296000,0.000000
8648,17.298000,0.000000
8649,17.300000,0.000000
8650,17.302000,0.000000
8651,17.304000,0.000000
8652,17.306000,0.000000
8653,17.308000,0.000000
8654,17.310000,0.000000
8655,17.312000,0.000000
8656,17.314000,0.000000
8657,17.316000,0.000000
8658,17.318000,0.000000
8659,17.320000,0.000000
8660,17.322000,0.000000
8661,17.324000,0.000000
8662,17.326000,0.000000
8663,17.328000,0.000000
8664,17.330000,0.000000
8665,17.332000,0.000000
8666,17.334000,0.000000
8667,17.336000,0.000000
8668,17.338000,0.000000
8669,17.340000,0.000000
8670,17.342000,0.000000
8671,17.344000,0.000000
8672,17.346000,0.000000
8673,17.348000,0.000000
8674,17.350000,0.000000
8675,17.352000,0.000000
8676,17.354000,0.000000
8677,17.356000,0.000000
8678,17.358000,0.000000
8679,17.360000,0.000000
8680,17.362000,0.000000
8681,17.364000,0.000000
8682,17.366000,0.000000
8683,17.368000,0.000000
8684,17.370000,0.000000
8685,17.372000,0.000000
8686,17.374000,0.000000
8687,17.376000,0.000000
8688,17.378000,0.000000
8689,17.380000,0.000000
8690,17.382000,0.000000
8691,17.384000,0.000000
8692,17.386000,0.000000
8693,17.388000,0.000000
8694,17.390000,0.000000
8695,17.392000,0.000000
8696,17.394000,0.000000
8697,17.396000,0.000000
8698,17.398000,0.000000
8699,17.400000,0.000000
8700,17.402000,0.000000
8701,17.404000,0.000000
8702,17.406000,0.000000
8703,17.408000,0.000000
